num_item,base,item,cond_target,bloque,cond_bloque,acierto,TR
71,TAXXI,TEXPI,0,pseudopalabra,2,0,0.23135193409
71,TAXXI,TEXPI,1,pseudopalabra,2,1,1.69591825366
63,ROCA,BOMA,0,pseudopalabra,2,1,NA
3,BESO,REDO,0,pseudopalabra,2,1,NA
73,TELA,BENA,0,pseudopalabra,2,1,NA
22,GATO,ZADO,0,pseudopalabra,2,1,NA
26,LAGO,RACO,0,pseudopalabra,2,1,NA
44,NUBE,GUPE,0,pseudopalabra,2,1,NA
44,NUBE,GUPE,1,pseudopalabra,2,1,1.12062557395
8,CAMA,PAÑA,0,pseudopalabra,2,1,NA
67,SAPO,TAVO,0,pseudopalabra,2,1,NA
24,GOTA,DETA,0,pseudopalabra,2,1,NA
24,GOTA,DETA,1,pseudopalabra,2,1,1.52033090768
43,NIÑO,GIJO,0,pseudopalabra,2,0,0.865037195779
69,SOPA,TOVA,0,pseudopalabra,2,1,NA
50,PALO,SAVO,0,pseudopalabra,2,1,NA
58,RAMO,LACO,0,pseudopalabra,2,1,NA
