num_item,base,item,cond_target,bloque,cond_bloque,acierto,TR
1,ARO,EJO,0,pseudopalabra,2,1,NA
1,ARO,EJO,1,pseudopalabra,2,0,NA
57,RAMA,SASA,0,pseudopalabra,2,1,NA
57,RAMA,SASA,1,pseudopalabra,2,0,NA
58,RAMO,LACO,0,pseudopalabra,2,1,NA
69,SOPA,TOVA,0,pseudopalabra,2,1,NA
56,PINO,MISO,0,pseudopalabra,2,1,NA
20,FOCA,GOSA,0,pseudopalabra,2,1,NA
17,DADO,LARO,0,pseudopalabra,2,1,NA
50,PALO,SAVO,0,pseudopalabra,2,1,NA
4,BOCA,LOGA,0,pseudopalabra,2,1,NA
76,UVA,IMA,0,pseudopalabra,2,1,NA
14,COPA,POBA,0,pseudopalabra,2,1,NA
14,COPA,POBA,1,pseudopalabra,2,0,NA
13,CINE,CEGE,0,pseudopalabra,2,1,NA
13,CINE,CEGE,1,pseudopalabra,2,0,NA
75,UÑA,IGA,0,pseudopalabra,2,1,NA
29,LEÑA,LIBA,0,pseudopalabra,2,1,NA
66,SAL,FAL,0,pseudopalabra,2,1,NA
66,SAL,FAL,1,pseudopalabra,2,0,NA
19,FILA,GISA,0,pseudopalabra,2,1,NA
23,GOMA,HONA,0,pseudopalabra,2,1,NA
